customer_id,last_purchase_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
15278,2010-05-27 10:03:00,4,1488.48,562,1,3,2,132,Others
15279,2010-12-20 10:48:00,5,4741.62,355,2,4,4,244,At Risk
15280,2011-06-20 17:14:00,3,1218.66,172,3,3,2,332,Loyal Customers
15281,2011-10-12 09:10:00,16,25630.71,59,4,5,5,455,Champions
15282,2010-05-18 16:27:00,1,1045.77,570,1,1,2,112,Lost
15283,2010-11-14 14:54:00,3,444.99,390,2,3,1,231,Others
15284,2010-07-27 13:25:00,1,74.25,500,1,1,1,111,Lost
15285,2010-10-28 09:46:00,1,284.76,408,2,1,1,211,Lost
15286,2011-10-21 11:08:00,1,721.65,50,4,1,1,411,New Customers
15287,2011-11-17 15:34:00,5,2568.09,22,4,4,3,443,Loyal Customers
15288,2011-10-27 16:58:00,10,11649.39,43,4,5,5,455,Champions
15289,2011-11-10 13:49:00,5,4779.27,29,4,4,4,444,Champions
15290,2011-12-05 11:39:00,26,31488.84,5,5,5,5,555,Champions
15291,2011-11-14 11:02:00,40,41539.68,26,4,5,5,455,Champions
15292,2011-05-22 15:00:00,1,542.82,201,2,1,1,211,Lost
15293,2010-02-12 11:54:00,1,742.5,666,1,1,1,111,Lost
15294,2010-10-25 11:45:00,1,700.05,411,2,1,1,211,Lost
15295,2010-02-23 13:03:00,1,651.72,654,1,1,1,111,Lost
15296,2011-10-20 11:47:00,12,31028.49,51,4,5,5,455,Champions
15297,2011-11-29 16:32:00,3,1925.82,10,5,3,3,533,Loyal Customers
15298,2011-12-07 17:17:00,23,28378.11,2,5,5,5,555,Champions
15299,2011-10-03 14:19:00,10,23974.62,67,3,5,5,355,Loyal Customers
15300,2011-10-06 17:08:00,1,1489.32,64,3,1,2,312,Others
15301,2011-10-20 09:57:00,17,22810.32,51,4,5,5,455,Champions
15302,2009-12-09 13:11:00,1,924.0,730,1,1,2,112,Lost
15303,2011-02-22 13:59:00,3,3672.54,290,2,3,3,233,At Risk
15304,2011-10-10 10:23:00,9,2758.65,61,3,5,3,353,Loyal Customers
15305,2010-06-02 13:50:00,1,280.8,555,1,1,1,111,Lost
15306,2011-10-06 12:56:00,9,10454.19,64,3,5,5,355,Loyal Customers
15307,2011-09-05 11:38:00,1,615.9,96,3,1,1,311,Others
15308,2011-03-10 13:08:00,1,931.41,274,2,1,2,212,Lost
15309,2010-04-08 11:11:00,4,2393.88,611,1,3,3,133,At Risk
15310,2010-08-18 11:38:00,1,4903.92,479,1,1,4,114,Lost
15311,2011-12-09 12:00:00,208,350313.48,1,5,5,5,555,Champions
15312,2011-09-25 13:10:00,12,8790.57,75,3,5,4,354,Loyal Customers
15313,2011-08-21 16:02:00,1,156.0,110,3,1,1,311,Others
15314,2011-05-24 14:39:00,3,2461.35,199,2,3,3,233,At Risk
15315,2011-10-06 12:51:00,2,1711.5,64,3,2,2,322,Others
15316,2011-01-17 11:34:00,1,495.0,327,2,1,1,211,Lost
15317,2010-01-31 15:55:00,1,389.25,677,1,1,1,111,Lost
15318,2011-12-06 11:30:00,1,937.86,4,5,1,2,512,New Customers
15319,2011-03-01 12:48:00,1,613.5,284,2,1,1,211,Lost
15320,2011-10-26 13:27:00,1,801.39,44,4,1,1,411,New Customers
15321,2011-09-30 09:40:00,12,20129.19,71,3,5,5,355,Loyal Customers
15322,2011-09-15 09:34:00,2,4172.58,86,3,2,4,324,Others
15323,2010-05-26 10:01:00,3,1303.8,563,1,3,2,132,Others
15324,2010-01-07 14:37:00,1,420.66,701,1,1,1,111,Lost
15325,2011-08-28 11:55:00,8,4806.03,104,3,4,4,344,Loyal Customers
15326,2011-01-10 11:38:00,5,5101.56,334,2,4,4,244,At Risk
15327,2011-10-18 11:55:00,1,626.25,53,4,1,1,411,New Customers
15328,2010-10-28 09:05:00,1,321.72,408,2,1,1,211,Lost
15329,2011-10-31 15:36:00,11,8952.99,39,4,5,5,455,Champions
15330,2011-11-07 17:50:00,2,2144.88,32,4,2,3,423,New Customers
15331,2010-07-28 09:42:00,3,2303.73,500,1,3,3,133,At Risk
15332,2010-12-08 14:43:00,6,19661.22,366,2,4,5,245,At Risk
15333,2011-05-15 13:27:00,1,3085.68,208,2,1,3,213,Lost
15334,2011-07-06 11:22:00,3,1055.01,157,3,3,2,332,Loyal Customers
15335,2011-10-17 12:50:00,1,521.91,54,4,1,1,411,New Customers
15336,2010-11-03 12:39:00,1,721.5,402,2,1,1,211,Lost
15337,2010-10-24 15:29:00,1,1119.06,411,2,1,2,212,Lost
15338,2010-01-31 14:25:00,1,850.29,677,1,1,1,111,Lost
15339,2011-10-04 12:51:00,7,5483.52,66,3,4,4,344,Loyal Customers
15340,2010-05-27 10:27:00,1,316.5,562,1,1,1,111,Lost
15341,2011-09-20 09:40:00,2,7208.16,81,3,2,4,324,Others
15342,2011-08-02 10:19:00,1,1218.27,130,3,1,2,312,Others
15343,2011-09-13 13:55:00,1,1093.5,87,3,1,2,312,Others
15344,2011-12-09 10:45:00,3,1691.82,1,5,3,2,532,Loyal Customers
15345,2011-10-25 11:28:00,1,1180.62,46,4,1,2,412,New Customers
15346,2011-01-11 11:18:00,3,1788.36,333,2,3,2,232,Others
15347,2010-12-08 15:25:00,4,4090.8,366,2,3,4,234,At Risk
15348,2011-09-28 13:17:00,1,474.12,72,3,1,1,311,Others
15349,2011-07-04 16:06:00,2,1421.43,158,3,2,2,322,Others
15350,2010-12-01 13:33:00,2,1989.75,373,2,2,3,223,Lost
15351,2011-11-27 12:52:00,10,11214.87,12,5,5,5,555,Champions
15352,2010-06-09 11:28:00,1,344.85,549,1,1,1,111,Lost
15353,2011-03-30 12:15:00,7,9527.85,255,2,4,5,245,At Risk
15354,2010-04-15 16:24:00,3,853.2,603,1,3,1,131,Others
15355,2011-11-10 13:44:00,2,831.15,29,4,2,1,421,New Customers
15356,2011-11-08 13:11:00,13,10394.85,31,4,5,5,455,Champions
15358,2011-12-05 09:04:00,42,51151.23,5,5,5,5,555,Champions
15359,2010-02-15 10:47:00,8,544.05,663,1,4,1,141,Others
15360,2011-10-31 09:35:00,1,1283.79,40,4,1,2,412,New Customers
15361,2010-12-13 09:52:00,4,2067.21,362,2,3,3,233,At Risk
15362,2010-09-17 10:37:00,2,1839.24,449,1,2,2,122,Lost
15363,2010-12-02 12:28:00,2,3012.33,373,2,2,3,223,Lost
15364,2011-09-05 09:46:00,2,2739.57,96,3,2,3,323,Others
15365,2011-11-14 08:29:00,13,13671.39,26,4,5,5,455,Champions
15366,2011-09-25 15:01:00,7,7167.24,75,3,4,4,344,Loyal Customers
15367,2011-10-13 14:13:00,11,15243.99,57,4,5,5,455,Champions
15368,2011-11-18 14:42:00,2,2168.22,21,4,2,3,423,New Customers
15369,2010-08-04 13:54:00,11,18753.78,492,1,5,5,155,At Risk
15370,2011-10-30 10:58:00,8,11217.03,41,4,4,5,445,Champions
15371,2010-02-15 13:14:00,1,178.2,662,1,1,1,111,Lost
15372,2011-07-25 16:39:00,8,18051.18,137,3,4,5,345,Loyal Customers
15373,2011-12-01 15:05:00,17,10264.17,8,5,5,5,555,Champions
15374,2011-08-03 09:59:00,2,921.96,129,3,2,2,322,Others
15375,2010-01-18 15:38:00,1,182.88,690,1,1,1,111,Lost
15376,2011-10-30 15:04:00,3,3700.08,40,4,3,3,433,Loyal Customers
15377,2010-11-22 08:55:00,4,3635.25,383,2,3,3,233,At Risk
15378,2010-09-03 11:30:00,2,739.5,463,1,2,1,121,Lost
15379,2011-06-23 13:13:00,8,14633.52,169,3,4,5,345,Loyal Customers
15380,2011-12-01 12:13:00,11,10437.18,9,5,5,5,555,Champions
15381,2011-05-10 11:55:00,5,5671.71,214,2,4,4,244,At Risk
15382,2011-11-25 10:58:00,12,41200.65,15,5,5,5,555,Champions
15384,2011-06-23 10:57:00,4,6083.37,170,3,3,4,334,Loyal Customers
15385,2011-10-30 15:11:00,3,2826.24,40,4,3,3,433,Loyal Customers
15386,2011-06-06 13:47:00,1,1182.42,186,3,1,2,312,Others
15387,2010-08-04 16:05:00,1,1405.95,492,1,1,2,112,Lost
15388,2011-03-14 13:53:00,1,421.62,270,2,1,1,211,Lost
15389,2011-06-20 16:18:00,5,8201.4,172,3,4,4,344,Loyal Customers
15390,2010-11-08 15:19:00,2,3649.98,396,2,2,3,223,Lost
15391,2010-05-04 15:04:00,1,869.61,584,1,1,2,112,Lost
15392,2011-12-05 11:01:00,7,8734.86,5,5,4,4,544,Champions
15393,2011-11-23 16:48:00,5,2674.02,16,5,4,3,543,Loyal Customers
15394,2011-11-30 11:49:00,11,15860.4,10,5,5,5,555,Champions
15395,2011-01-18 12:40:00,1,322.35,326,2,1,1,211,Lost
15396,2011-08-19 10:56:00,2,2389.14,113,3,2,3,323,Others
15397,2011-02-23 09:25:00,1,282.0,290,2,1,1,211,Lost
15398,2011-11-23 16:47:00,2,4036.59,16,5,2,4,524,New Customers
15399,2011-12-08 13:04:00,3,2447.31,1,5,3,3,533,Loyal Customers
15400,2011-09-08 13:57:00,8,3906.9,92,3,4,4,344,Loyal Customers
15401,2010-09-13 13:42:00,2,650.85,452,1,2,1,121,Lost
15402,2011-07-14 12:17:00,6,5491.62,149,3,4,4,344,Loyal Customers
15403,2010-08-05 12:21:00,2,512.64,492,1,2,1,121,Lost
15404,2010-11-29 11:03:00,1,771.18,376,2,1,1,211,Lost
15405,2011-06-03 14:44:00,2,1979.52,189,3,2,3,323,Others
15406,2011-11-08 13:22:00,4,2927.61,31,4,3,3,433,Loyal Customers
15407,2011-11-06 11:55:00,4,3169.32,34,4,3,3,433,Loyal Customers
15408,2011-03-20 15:02:00,1,801.54,264,2,1,1,211,Lost
15409,2009-12-18 15:35:00,1,393.75,721,1,1,1,111,Lost
15410,2011-09-16 14:47:00,10,14057.16,84,3,5,5,355,Loyal Customers
15411,2011-11-13 15:19:00,4,4076.64,26,4,3,4,434,Loyal Customers
15412,2011-06-21 15:24:00,1,571.59,171,3,1,1,311,Others
15413,2010-01-17 11:33:00,5,20396.16,692,1,4,5,145,At Risk
15414,2011-11-30 09:50:00,3,2324.7,10,5,3,3,533,Loyal Customers
15415,2011-01-30 14:13:00,1,1718.43,313,2,1,2,212,Lost
15416,2011-10-06 09:38:00,7,13718.46,65,3,4,5,345,Loyal Customers
15417,2011-09-15 15:26:00,1,1526.4,85,3,1,2,312,Others
15418,2010-10-10 13:38:00,2,1356.96,425,1,2,2,122,Lost
15419,2011-11-15 09:23:00,1,407.58,25,4,1,1,411,New Customers
15420,2010-10-01 15:46:00,6,2229.0,434,1,4,3,143,At Risk
15421,2011-10-12 09:20:00,10,11416.02,59,4,5,5,455,Champions
15422,2011-01-20 16:17:00,7,4859.91,323,2,4,4,244,At Risk
15423,2011-11-01 14:01:00,3,800.67,38,4,3,1,431,Loyal Customers
15424,2011-03-30 13:02:00,3,1793.34,254,2,3,2,232,Others
15425,2010-11-04 18:13:00,4,5833.71,400,2,3,4,234,At Risk
15426,2011-11-20 15:36:00,9,7846.17,19,5,5,4,554,Champions
15427,2011-11-06 14:29:00,3,4449.42,33,4,3,4,434,Loyal Customers
15428,2011-11-24 16:54:00,4,2288.25,15,5,3,3,533,Loyal Customers
15429,2011-11-13 12:28:00,2,1192.05,27,4,2,2,422,New Customers
15430,2010-08-29 10:42:00,2,2864.25,468,1,2,3,123,Lost
15431,2010-07-25 12:44:00,1,459.72,503,1,1,1,111,Lost
15432,2011-11-16 16:30:00,2,962.28,23,4,2,2,422,New Customers
15433,2011-05-10 10:45:00,2,1599.9,214,2,2,2,222,Lost
15434,2011-12-01 13:33:00,11,7701.18,8,5,5,4,554,Champions
15435,2011-11-17 16:39:00,1,447.87,22,4,1,1,411,New Customers
15436,2011-11-27 16:05:00,3,3367.59,12,5,3,3,533,Loyal Customers
15437,2011-03-22 13:11:00,2,1180.35,262,2,2,2,222,Lost
15438,2011-07-31 14:19:00,1,469.74,131,3,1,1,311,Others
15439,2010-10-31 10:38:00,4,3807.15,405,2,3,4,234,At Risk
15440,2011-10-16 12:16:00,3,1151.04,55,4,3,2,432,Loyal Customers
15441,2010-11-08 15:50:00,3,3762.63,396,2,3,4,234,At Risk
15442,2011-04-05 12:24:00,1,1782.0,249,2,1,2,212,Lost
15443,2011-12-08 10:40:00,14,15527.79,2,5,5,5,555,Champions
15444,2011-11-30 17:37:00,2,4254.78,9,5,2,4,524,New Customers
15445,2011-03-20 15:06:00,2,853.5,264,2,2,1,221,Lost
15446,2010-11-28 11:59:00,3,1220.85,377,2,3,2,232,Others
15447,2011-01-13 11:26:00,5,1478.64,331,2,4,2,242,Others
15448,2011-01-31 10:42:00,2,2366.43,313,2,2,3,223,Lost
15449,2011-11-13 15:02:00,3,2923.56,26,4,3,3,433,Loyal Customers
15450,2011-11-09 17:11:00,1,1289.52,30,4,1,2,412,New Customers
15451,2010-10-01 13:40:00,2,699.63,434,1,2,1,121,Lost
15452,2011-11-10 12:13:00,6,5397.33,30,4,4,4,444,Champions
15453,2011-12-08 10:59:00,7,4165.11,2,5,4,4,544,Champions
15454,2010-12-12 14:21:00,2,923.07,362,2,2,2,222,Lost
15455,2010-04-21 12:43:00,1,114.75,598,1,1,1,111,Lost
15456,2011-03-01 13:51:00,10,6357.81,283,2,5,4,254,At Risk
15457,2011-03-22 15:31:00,1,711.21,262,2,1,1,211,Lost
15458,2011-11-14 13:08:00,2,1111.32,25,4,2,2,422,New Customers
15459,2010-10-18 15:25:00,2,608.49,417,1,2,1,121,Lost
15460,2010-12-20 16:08:00,1,650.28,354,2,1,1,211,Lost
15461,2010-09-05 12:31:00,2,1289.1,461,1,2,2,122,Lost
15462,2011-09-06 13:11:00,4,2211.15,94,3,3,3,333,Loyal Customers
15463,2011-11-10 12:57:00,1,378.42,29,4,1,1,411,New Customers
15464,2011-01-05 15:56:00,1,3146.55,338,2,1,3,213,Lost
15465,2011-11-20 10:11:00,32,37966.95,20,4,5,5,455,Champions
15466,2011-09-15 14:08:00,4,4713.03,85,3,3,4,334,Loyal Customers
15467,2011-11-30 14:17:00,3,1574.64,9,5,3,2,532,Loyal Customers
15468,2011-10-19 13:49:00,3,4291.44,51,4,3,4,434,Loyal Customers
15469,2011-10-20 16:21:00,3,2622.75,50,4,3,3,433,Loyal Customers
15470,2010-05-13 09:35:00,1,190.26,576,1,1,1,111,Lost
15471,2011-12-07 14:12:00,3,3949.68,2,5,3,4,534,Loyal Customers
15472,2011-08-18 15:17:00,1,1114.68,113,3,1,2,312,Others
15473,2011-11-25 15:15:00,8,6138.0,14,5,4,4,544,Champions
15474,2010-04-23 11:14:00,1,489.3,596,1,1,1,111,Lost
15475,2011-09-23 15:20:00,1,1362.33,77,3,1,2,312,Others
15476,2010-11-24 15:17:00,4,6629.94,380,2,3,4,234,At Risk
15477,2010-02-28 10:37:00,1,1105.2,650,1,1,2,112,Lost
15478,2011-10-30 14:19:00,3,6074.94,40,4,3,4,434,Loyal Customers
15479,2009-12-06 15:08:00,1,442.2,733,1,1,1,111,Lost
15480,2011-08-15 14:32:00,5,18837.0,116,3,4,5,345,Loyal Customers
15481,2010-11-03 14:52:00,1,5980.02,401,2,1,4,214,Lost
15482,2011-11-24 10:46:00,19,43777.68,16,5,5,5,555,Champions
15483,2011-07-01 13:07:00,10,2586.6,161,3,5,3,353,Loyal Customers
15484,2011-12-08 15:03:00,6,13968.0,1,5,4,5,545,Champions
15485,2011-11-09 14:31:00,7,17314.53,30,4,4,5,445,Champions
15486,2010-06-30 13:15:00,1,306.0,527,1,1,1,111,Lost
15487,2010-01-29 12:07:00,1,693.96,680,1,1,1,111,Lost
15488,2011-09-08 10:11:00,5,1295.76,93,3,4,2,342,Loyal Customers
15489,2011-11-17 08:53:00,8,7258.83,23,4,4,4,444,Champions
15490,2010-10-05 13:11:00,1,652.8,430,1,1,1,111,Lost
15491,2011-09-05 15:56:00,6,9300.27,95,3,4,5,345,Loyal Customers
15492,2011-11-11 14:53:00,2,1978.38,28,4,2,3,423,New Customers
15493,2011-11-07 12:04:00,9,12944.94,33,4,5,5,455,Champions
15494,2011-11-18 14:51:00,5,11340.15,21,4,4,5,445,Champions
15495,2010-11-25 13:46:00,1,739.5,379,2,1,1,211,Lost
15496,2010-03-18 13:16:00,1,438.42,631,1,1,1,111,Lost
15497,2011-11-22 11:51:00,9,25972.17,18,5,5,5,555,Champions
15498,2011-12-07 12:48:00,44,78118.74,3,5,5,5,555,Champions
15499,2009-12-16 12:17:00,1,484.8,724,1,1,1,111,Lost
15500,2011-12-01 13:47:00,4,3394.68,8,5,3,3,533,Loyal Customers
15501,2010-10-31 11:15:00,2,1207.5,405,2,2,2,222,Lost
15502,2011-11-24 12:48:00,14,41980.41,16,5,5,5,555,Champions
15503,2010-12-12 10:57:00,2,801.45,363,2,2,1,221,Lost
15504,2011-09-19 13:45:00,4,1271.55,81,3,3,2,332,Loyal Customers
15505,2011-10-18 07:56:00,5,10832.88,53,4,4,5,445,Champions
15506,2011-11-17 12:11:00,6,6120.09,23,4,4,4,444,Champions
15507,2011-06-21 11:19:00,1,1477.08,172,3,1,2,312,Others
15508,2011-06-03 15:43:00,6,3000.81,189,3,4,3,343,Loyal Customers
15509,2010-11-24 14:48:00,1,499.53,380,2,1,1,211,Lost
15510,2011-01-13 12:10:00,1,750.0,331,2,1,1,211,Lost
15511,2011-11-28 09:43:00,5,2727.69,12,5,4,3,543,Loyal Customers
15512,2011-07-07 10:20:00,4,994.74,156,3,3,2,332,Loyal Customers
15513,2011-11-06 14:36:00,35,83251.65,33,4,5,5,455,Champions
15514,2011-11-27 14:40:00,18,19795.65,12,5,5,5,555,Champions
15515,2010-11-17 13:39:00,1,515.43,387,2,1,1,211,Lost
15516,2011-10-26 10:51:00,3,187.29,45,4,3,1,431,Loyal Customers
15517,2011-04-20 14:02:00,1,801.09,233,2,1,1,211,Lost
15518,2011-10-06 13:05:00,15,12656.82,64,3,5,5,355,Loyal Customers
15519,2010-11-21 14:35:00,2,1033.83,383,2,2,2,222,Lost
15520,2011-12-08 10:58:00,1,1030.5,2,5,1,2,512,New Customers
15521,2011-10-30 13:42:00,16,21320.07,40,4,5,5,455,Champions
15522,2011-11-07 11:26:00,2,1196.52,33,4,2,2,422,New Customers
15523,2011-09-16 16:29:00,16,52079.97,84,3,5,5,355,Loyal Customers
15524,2011-11-15 12:09:00,2,1774.2,25,4,2,2,422,New Customers
15525,2011-12-07 14:43:00,4,3887.1,2,5,3,4,534,Loyal Customers
15526,2011-11-06 15:04:00,2,445.32,33,4,2,1,421,New Customers
15527,2011-11-21 12:17:00,23,16726.92,19,5,5,5,555,Champions
15528,2011-03-30 16:14:00,1,687.99,254,2,1,1,211,Lost
15529,2011-11-17 11:29:00,12,15335.85,23,4,5,5,455,Champions
15530,2011-11-18 12:25:00,5,5441.16,22,4,4,4,444,Champions
15531,2011-12-01 18:43:00,2,6022.32,8,5,2,4,524,New Customers
15532,2011-11-14 14:51:00,10,11315.7,25,4,5,5,455,Champions
15533,2011-11-20 15:35:00,3,2422.71,19,5,3,3,533,Loyal Customers
15534,2009-12-14 12:48:00,1,486.75,726,1,1,1,111,Lost
15535,2011-06-19 16:02:00,6,3263.46,173,3,4,3,343,Loyal Customers
15536,2010-10-26 16:31:00,1,777.27,409,2,1,1,211,Lost
15537,2011-06-29 13:10:00,1,332.76,163,3,1,1,311,Others
15538,2010-06-20 10:49:00,6,10075.2,538,1,4,5,145,At Risk
15539,2011-12-02 13:36:00,1,1615.38,7,5,1,2,512,New Customers
15540,2011-11-28 13:51:00,2,1382.04,11,5,2,2,522,New Customers
15541,2011-08-17 14:58:00,1,255.39,114,3,1,1,311,Others
15542,2010-07-15 13:32:00,3,2755.35,512,1,3,3,133,At Risk
15543,2011-02-24 15:26:00,2,728.52,288,2,2,1,221,Lost
15544,2011-11-30 16:43:00,20,24487.29,9,5,5,5,555,Champions
15545,2011-10-16 13:24:00,2,1284.15,54,4,2,2,422,New Customers
15546,2010-04-12 11:51:00,2,3237.3,607,1,2,3,123,Lost
15547,2011-12-02 12:52:00,26,30463.17,7,5,5,5,555,Champions
15548,2010-04-23 12:20:00,1,474.27,596,1,1,1,111,Lost
15549,2011-09-23 16:22:00,8,7037.88,77,3,4,4,344,Loyal Customers
15550,2011-12-05 15:38:00,12,6656.4,4,5,5,4,554,Champions
15551,2011-11-03 12:37:00,7,5130.24,37,4,4,4,444,Champions
15552,2011-05-06 14:47:00,2,757.56,217,2,2,1,221,Lost
15553,2011-10-10 14:02:00,1,1311.69,60,3,1,2,312,Others
15554,2011-03-07 09:00:00,1,651.6,278,2,1,1,211,Lost
15555,2011-11-27 16:19:00,36,36337.05,12,5,5,5,555,Champions
15556,2011-11-15 16:08:00,1,839.31,24,4,1,1,411,New Customers
15557,2011-11-11 12:46:00,1,1420.95,29,4,1,2,412,New Customers
15558,2010-03-10 15:25:00,1,642.39,639,1,1,1,111,Lost
15559,2010-05-20 14:06:00,1,3328.2,568,1,1,3,113,Lost
15560,2010-11-07 10:15:00,2,460.56,398,2,2,1,221,Lost
15561,2011-11-28 11:07:00,8,5803.17,12,5,4,4,544,Champions
15562,2010-12-23 09:55:00,3,2020.14,352,2,3,3,233,At Risk
15563,2011-11-17 14:50:00,7,8601.0,22,4,4,4,444,Champions
15564,2010-09-02 15:52:00,2,212.22,463,1,2,1,121,Lost
15565,2011-10-20 14:33:00,2,519.48,50,4,2,1,421,New Customers
15566,2010-11-12 12:11:00,2,683.61,393,2,2,1,221,Lost
15567,2011-11-21 10:48:00,1,558.03,19,5,1,1,511,New Customers
15568,2011-12-07 11:27:00,3,2274.87,3,5,3,3,533,Loyal Customers
15569,2011-08-28 10:15:00,10,10759.05,104,3,5,5,355,Loyal Customers
15570,2011-12-02 14:47:00,25,27933.12,7,5,5,5,555,Champions
15571,2011-11-28 10:02:00,14,12154.89,12,5,5,5,555,Champions
15572,2011-12-05 10:09:00,10,12206.01,5,5,5,5,555,Champions
15573,2011-11-08 11:38:00,5,3621.54,32,4,4,3,443,Loyal Customers
15574,2011-06-15 12:01:00,6,4556.1,178,3,4,4,344,Loyal Customers
15575,2010-03-30 12:50:00,1,90.3,620,1,1,1,111,Lost
15576,2011-11-02 12:03:00,1,2822.01,38,4,1,3,413,New Customers
15577,2011-07-11 17:03:00,5,1193.94,151,3,4,2,342,Loyal Customers
15578,2011-06-30 13:03:00,1,381.3,162,3,1,1,311,Others
15579,2011-10-02 12:45:00,5,3907.5,69,3,4,4,344,Loyal Customers
15580,2010-11-28 11:00:00,8,4143.57,377,2,4,4,244,At Risk
15581,2011-08-11 09:38:00,38,23383.77,121,3,5,5,355,Loyal Customers
15582,2011-11-15 09:55:00,3,2048.73,25,4,3,3,433,Loyal Customers
15583,2010-11-28 15:04:00,1,323.58,376,2,1,1,211,Lost
15584,2011-11-16 10:55:00,6,3832.5,24,4,4,4,444,Champions
15585,2011-06-16 08:38:00,1,1365.9,177,3,1,2,312,Others
15586,2010-04-26 11:00:00,3,3417.3,593,1,3,3,133,At Risk
15587,2011-10-20 13:37:00,7,4566.24,50,4,4,4,444,Champions
15588,2010-01-31 12:19:00,1,1738.8,678,1,1,2,112,Lost
15589,2011-03-29 09:54:00,3,1435.59,256,2,3,2,232,Others
15590,2010-11-22 14:49:00,5,4489.8,382,2,4,4,244,At Risk
15591,2010-05-06 09:23:00,3,653.7,583,1,3,1,131,Others
15592,2011-10-24 08:59:00,1,1165.74,47,4,1,2,412,New Customers
15593,2011-09-30 11:46:00,1,599.4,71,3,1,1,311,Others
15594,2011-11-24 08:53:00,5,5315.34,16,5,4,4,544,Champions
15595,2010-08-09 12:27:00,1,1072.8,488,1,1,2,112,Lost
15596,2011-08-31 10:55:00,9,9390.12,101,3,5,5,355,Loyal Customers
15597,2011-11-04 13:26:00,2,1690.11,35,4,2,2,422,New Customers
15598,2011-10-17 16:04:00,2,1644.06,53,4,2,2,422,New Customers
15599,2011-11-13 11:44:00,3,3750.18,27,4,3,4,434,Loyal Customers
15600,2010-10-07 14:30:00,4,3597.93,428,1,3,3,133,At Risk
15601,2011-11-28 15:15:00,30,44880.36,11,5,5,5,555,Champions
15602,2011-12-01 14:14:00,16,9691.53,8,5,5,5,555,Champions
15603,2011-09-22 10:04:00,2,265.44,79,3,2,1,321,Others
15604,2011-10-18 14:47:00,1,649.17,52,4,1,1,411,New Customers
15605,2011-11-03 14:17:00,9,5810.4,36,4,5,4,454,Champions
15606,2011-10-09 15:47:00,17,15692.97,61,3,5,5,355,Loyal Customers
15607,2011-01-07 12:44:00,9,5126.91,337,2,5,4,254,At Risk
15608,2011-11-11 13:20:00,5,5357.94,28,4,4,4,444,Champions
15609,2011-06-08 13:00:00,1,895.44,184,3,1,2,312,Others
15610,2011-10-19 10:36:00,1,337.38,52,4,1,1,411,New Customers
15611,2011-11-30 12:36:00,26,8991.84,10,5,5,5,555,Champions
15612,2011-11-03 14:52:00,2,585.45,36,4,2,1,421,New Customers
15613,2010-04-08 12:51:00,1,1301.16,610,1,1,2,112,Lost
15614,2010-09-28 10:46:00,4,9442.08,438,1,3,5,135,At Risk
15615,2011-11-29 14:42:00,47,64121.91,10,5,5,5,555,Champions
15616,2010-09-27 13:10:00,1,951.33,438,1,1,2,112,Lost
15617,2010-11-08 16:07:00,3,2485.65,396,2,3,3,233,At Risk
15618,2011-11-07 08:34:00,4,2330.55,33,4,3,3,433,Loyal Customers
15619,2011-11-29 08:14:00,1,1009.2,11,5,1,2,512,New Customers
15620,2011-10-14 12:41:00,4,5827.08,57,4,3,4,434,Loyal Customers
15621,2011-12-05 14:01:00,4,3879.09,4,5,3,4,534,Loyal Customers
15622,2011-10-27 16:44:00,17,23557.83,43,4,5,5,455,Champions
15623,2011-07-21 17:26:00,8,7311.15,141,3,4,4,344,Loyal Customers
15624,2011-08-15 11:38:00,4,1764.39,117,3,3,2,332,Loyal Customers
15625,2011-08-28 10:21:00,9,9709.2,104,3,5,5,355,Loyal Customers
15626,2011-09-26 10:03:00,3,3202.56,75,3,3,3,333,Loyal Customers
15627,2010-09-08 14:14:00,2,1700.7,457,1,2,2,122,Lost
15628,2011-12-05 10:24:00,17,16956.78,5,5,5,5,555,Champions
15629,2010-09-15 13:46:00,4,6722.7,450,1,3,4,134,At Risk
15630,2011-10-25 15:36:00,3,4444.2,45,4,3,4,434,Loyal Customers
15631,2010-03-07 14:52:00,1,1790.01,642,1,1,2,112,Lost
15632,2011-11-24 09:51:00,8,9855.93,16,5,4,5,545,Champions
15633,2010-07-18 13:54:00,13,13057.38,509,1,5,5,155,At Risk
15634,2011-11-22 16:28:00,2,1663.95,17,5,2,2,522,New Customers
15635,2010-11-09 08:58:00,1,301.05,396,2,1,1,211,Lost
15636,2011-09-11 11:17:00,4,4333.74,90,3,3,4,334,Loyal Customers
15637,2011-10-18 08:28:00,5,2392.77,53,4,4,3,443,Loyal Customers
15638,2010-11-26 11:52:00,6,6795.6,379,2,4,4,244,At Risk
15639,2011-07-28 14:30:00,3,3195.24,134,3,3,3,333,Loyal Customers
15640,2011-12-05 14:35:00,29,71872.74,4,5,5,5,555,Champions
15641,2011-08-26 14:04:00,12,16036.65,105,3,5,5,355,Loyal Customers
15642,2009-12-10 11:51:00,1,317.34,730,1,1,1,111,Lost
15643,2011-06-01 07:38:00,3,1992.0,192,2,3,3,233,At Risk
15644,2011-06-26 14:54:00,4,2439.0,166,3,3,3,333,Loyal Customers
15645,2011-11-21 11:55:00,3,3165.51,19,5,3,3,533,Loyal Customers
15646,2011-07-05 09:53:00,5,2923.83,158,3,4,3,343,Loyal Customers
15647,2010-10-20 15:09:00,1,507.0,415,1,1,1,111,Lost
15648,2011-05-19 15:53:00,2,1972.05,204,2,2,3,223,Lost
